id, name, email, major
1667,student1667,student1667@test.com,CHEM
1668,student1668,student1668@test.com,ECON
1669,student1669,student1669@test.com,CHEM
1670,student1670,student1670@test.com,GERMAN
1671,student1671,student1671@test.com,HISTORY
1672,student1672,student1672@test.com,PHYSICS
1673,student1673,student1673@test.com,HISTORY
1674,student1674,student1674@test.com,BIOCHEM
1675,student1675,student1675@test.com,NEUROSCI
1676,student1676,student1676@test.com,PPE
1677,student1677,student1677@test.com,CHINESE
1678,student1678,student1678@test.com,EDUC
1679,student1679,student1679@test.com,PHIL
1680,student1680,student1680@test.com,MGRECON
1681,student1681,student1681@test.com,COMPSCI
1682,student1682,student1682@test.com,BIOLOGY
1683,student1683,student1683@test.com,ECE
1684,student1684,student1684@test.com,PHIL
1685,student1685,student1685@test.com,CULANTH
1686,student1686,student1686@test.com,ENGLISH
1687,student1687,student1687@test.com,BIOCHEM
1688,student1688,student1688@test.com,BIOLOGY
1689,student1689,student1689@test.com,CULANTH
1690,student1690,student1690@test.com,GLHLTH
1691,student1691,student1691@test.com,BIOLOGY
1692,student1692,student1692@test.com,MGRECON
1693,student1693,student1693@test.com,BIOCHEM
1694,student1694,student1694@test.com,PHYSICS
1695,student1695,student1695@test.com,ECON
1696,student1696,student1696@test.com,STA
1697,student1697,student1697@test.com,ECON
1698,student1698,student1698@test.com,EVANTH
1699,student1699,student1699@test.com,ARTHIST
1700,student1700,student1700@test.com,PHYSICS
1701,student1701,student1701@test.com,ARABIC
1702,student1702,student1702@test.com,PPE
1703,student1703,student1703@test.com,PSY
1704,student1704,student1704@test.com,CULANTH
1705,student1705,student1705@test.com,EDUC
1706,student1706,student1706@test.com,ENGLISH
1707,student1707,student1707@test.com,ARABIC
1708,student1708,student1708@test.com,RELIGION
1709,student1709,student1709@test.com,ARTHIST
1710,student1710,student1710@test.com,FRENCH
1711,student1711,student1711@test.com,PHYSICS
1712,student1712,student1712@test.com,PUBPOL
1713,student1713,student1713@test.com,ENGLISH
1714,student1714,student1714@test.com,ECON
1715,student1715,student1715@test.com,EGR
1716,student1716,student1716@test.com,MUSIC
1717,student1717,student1717@test.com,ECE
1718,student1718,student1718@test.com,EVANTH
1719,student1719,student1719@test.com,PPE
1720,student1720,student1720@test.com,ARABIC
1721,student1721,student1721@test.com,BME
1722,student1722,student1722@test.com,EVANTH
1723,student1723,student1723@test.com,MATH
1724,student1724,student1724@test.com,EVANTH
1725,student1725,student1725@test.com,RELIGION
1726,student1726,student1726@test.com,ECON
1727,student1727,student1727@test.com,MUSIC
1728,student1728,student1728@test.com,EGR
1729,student1729,student1729@test.com,EDUC
1730,student1730,student1730@test.com,BIOLOGY
1731,student1731,student1731@test.com,CHINESE
1732,student1732,student1732@test.com,CHEM
1733,student1733,student1733@test.com,SPANISH
1734,student1734,student1734@test.com,MGRECON
1735,student1735,student1735@test.com,RELIGION
1736,student1736,student1736@test.com,SPANISH
1737,student1737,student1737@test.com,SPANISH
1738,student1738,student1738@test.com,PPE
1739,student1739,student1739@test.com,ARABIC
1740,student1740,student1740@test.com,FRENCH
1741,student1741,student1741@test.com,RELIGION
1742,student1742,student1742@test.com,CULANTH
1743,student1743,student1743@test.com,PHIL
1744,student1744,student1744@test.com,BIOCHEM
1745,student1745,student1745@test.com,PUBPOL
1746,student1746,student1746@test.com,EVANTH
1747,student1747,student1747@test.com,ARTHIST
1748,student1748,student1748@test.com,STA
1749,student1749,student1749@test.com,HISTORY
1750,student1750,student1750@test.com,EVANTH
1751,student1751,student1751@test.com,BME
1752,student1752,student1752@test.com,EGR
1753,student1753,student1753@test.com,PPE
1754,student1754,student1754@test.com,FRENCH
1755,student1755,student1755@test.com,HISTORY
1756,student1756,student1756@test.com,ECON
1757,student1757,student1757@test.com,STA
1758,student1758,student1758@test.com,EDUC
1759,student1759,student1759@test.com,MATH
1760,student1760,student1760@test.com,HISTORY
1761,student1761,student1761@test.com,ARTHIST
1762,student1762,student1762@test.com,CULANTH
1763,student1763,student1763@test.com,SPANISH
1764,student1764,student1764@test.com,FRENCH
1765,student1765,student1765@test.com,COMPSCI
1766,student1766,student1766@test.com,MGRECON
1767,student1767,student1767@test.com,EDUC
1768,student1768,student1768@test.com,MATH
1769,student1769,student1769@test.com,MATH
1770,student1770,student1770@test.com,CULANTH
1771,student1771,student1771@test.com,EGR
1772,student1772,student1772@test.com,ECON
1773,student1773,student1773@test.com,EGR
1774,student1774,student1774@test.com,EGR
1775,student1775,student1775@test.com,FRENCH
1776,student1776,student1776@test.com,SPANISH
1777,student1777,student1777@test.com,FRENCH
1778,student1778,student1778@test.com,PUBPOL
1779,student1779,student1779@test.com,COMPSCI
1780,student1780,student1780@test.com,ECE
1781,student1781,student1781@test.com,RELIGION
1782,student1782,student1782@test.com,ARTHIST
1783,student1783,student1783@test.com,GLHLTH
1784,student1784,student1784@test.com,ARTHIST
1785,student1785,student1785@test.com,CULANTH
1786,student1786,student1786@test.com,ECON
1787,student1787,student1787@test.com,MGRECON
1788,student1788,student1788@test.com,MATH
1789,student1789,student1789@test.com,EVANTH
1790,student1790,student1790@test.com,PUBPOL
1791,student1791,student1791@test.com,EGR
1792,student1792,student1792@test.com,CHINESE
1793,student1793,student1793@test.com,EVANTH
1794,student1794,student1794@test.com,HISTORY
1795,student1795,student1795@test.com,RELIGION
1796,student1796,student1796@test.com,PHIL
1797,student1797,student1797@test.com,CHINESE
1798,student1798,student1798@test.com,ECE
1799,student1799,student1799@test.com,STA
1800,student1800,student1800@test.com,ECON
1801,student1801,student1801@test.com,COMPSCI
1802,student1802,student1802@test.com,BME
1803,student1803,student1803@test.com,PSY
1804,student1804,student1804@test.com,BME
1805,student1805,student1805@test.com,ARTHIST
1806,student1806,student1806@test.com,BME
1807,student1807,student1807@test.com,MATH
1808,student1808,student1808@test.com,CHEM
1809,student1809,student1809@test.com,PHYSICS
1810,student1810,student1810@test.com,CHEM
1811,student1811,student1811@test.com,ARTHIST
1812,student1812,student1812@test.com,GERMAN
1813,student1813,student1813@test.com,FRENCH
1814,student1814,student1814@test.com,CULANTH
1815,student1815,student1815@test.com,CULANTH
1816,student1816,student1816@test.com,PSY
1817,student1817,student1817@test.com,PHIL
1818,student1818,student1818@test.com,PSY
1819,student1819,student1819@test.com,MUSIC
1820,student1820,student1820@test.com,PPE
1821,student1821,student1821@test.com,COMPSCI
1822,student1822,student1822@test.com,SPANISH
1823,student1823,student1823@test.com,MATH
1824,student1824,student1824@test.com,STA
1825,student1825,student1825@test.com,COMPSCI
1826,student1826,student1826@test.com,SPANISH
1827,student1827,student1827@test.com,SPANISH
1828,student1828,student1828@test.com,BME
1829,student1829,student1829@test.com,HISTORY
1830,student1830,student1830@test.com,MATH
1831,student1831,student1831@test.com,PPE
1832,student1832,student1832@test.com,PHYSICS
1833,student1833,student1833@test.com,SPANISH
1834,student1834,student1834@test.com,CHEM
1835,student1835,student1835@test.com,PSY
1836,student1836,student1836@test.com,ECON
1837,student1837,student1837@test.com,ECE
1838,student1838,student1838@test.com,SPANISH
1839,student1839,student1839@test.com,MGRECON
1840,student1840,student1840@test.com,GLHLTH
1841,student1841,student1841@test.com,HISTORY
1842,student1842,student1842@test.com,PHIL
1843,student1843,student1843@test.com,PHYSICS
1844,student1844,student1844@test.com,CULANTH
1845,student1845,student1845@test.com,PHYSICS
1846,student1846,student1846@test.com,SPANISH
1847,student1847,student1847@test.com,ENGLISH
1848,student1848,student1848@test.com,PHIL
1849,student1849,student1849@test.com,MGRECON
1850,student1850,student1850@test.com,NEUROSCI
1851,student1851,student1851@test.com,EDUC
1852,student1852,student1852@test.com,PSY
1853,student1853,student1853@test.com,EGR
1854,student1854,student1854@test.com,FRENCH
1855,student1855,student1855@test.com,PHIL
1856,student1856,student1856@test.com,EVANTH
1857,student1857,student1857@test.com,NEUROSCI
1858,student1858,student1858@test.com,BIOLOGY
1859,student1859,student1859@test.com,COMPSCI
1860,student1860,student1860@test.com,STA
1861,student1861,student1861@test.com,PSY
1862,student1862,student1862@test.com,BIOCHEM
1863,student1863,student1863@test.com,STA
1864,student1864,student1864@test.com,SPANISH
1865,student1865,student1865@test.com,HISTORY
1866,student1866,student1866@test.com,CULANTH
1867,student1867,student1867@test.com,CULANTH
1868,student1868,student1868@test.com,ARABIC
1869,student1869,student1869@test.com,RELIGION
1870,student1870,student1870@test.com,CULANTH
1871,student1871,student1871@test.com,ARABIC
1872,student1872,student1872@test.com,PUBPOL
1873,student1873,student1873@test.com,EDUC
1874,student1874,student1874@test.com,PHYSICS
1875,student1875,student1875@test.com,COMPSCI
1876,student1876,student1876@test.com,PUBPOL
1877,student1877,student1877@test.com,NEUROSCI
1878,student1878,student1878@test.com,FRENCH
1879,student1879,student1879@test.com,ECON
1880,student1880,student1880@test.com,ECON
1881,student1881,student1881@test.com,BME
1882,student1882,student1882@test.com,CULANTH
1883,student1883,student1883@test.com,NEUROSCI
1884,student1884,student1884@test.com,PUBPOL
1885,student1885,student1885@test.com,NEUROSCI
1886,student1886,student1886@test.com,EVANTH
1887,student1887,student1887@test.com,PHIL
1888,student1888,student1888@test.com,ARABIC
1889,student1889,student1889@test.com,EGR
1890,student1890,student1890@test.com,ECON
1891,student1891,student1891@test.com,EVANTH
1892,student1892,student1892@test.com,MUSIC
1893,student1893,student1893@test.com,MGRECON
1894,student1894,student1894@test.com,BIOCHEM
1895,student1895,student1895@test.com,STA
1896,student1896,student1896@test.com,CHEM
1897,student1897,student1897@test.com,PHIL
1898,student1898,student1898@test.com,PHYSICS
1899,student1899,student1899@test.com,NEUROSCI
1900,student1900,student1900@test.com,HISTORY
1901,student1901,student1901@test.com,BIOCHEM
1902,student1902,student1902@test.com,ARTHIST
1903,student1903,student1903@test.com,MATH
1904,student1904,student1904@test.com,FRENCH
1905,student1905,student1905@test.com,MGRECON
1906,student1906,student1906@test.com,HISTORY
1907,student1907,student1907@test.com,PSY
1908,student1908,student1908@test.com,CHINESE
1909,student1909,student1909@test.com,ARABIC
1910,student1910,student1910@test.com,PSY
1911,student1911,student1911@test.com,ENGLISH
1912,student1912,student1912@test.com,BME
1913,student1913,student1913@test.com,ECON
1914,student1914,student1914@test.com,PSY
1915,student1915,student1915@test.com,ECON
1916,student1916,student1916@test.com,MUSIC
1917,student1917,student1917@test.com,PPE
1918,student1918,student1918@test.com,PUBPOL
1919,student1919,student1919@test.com,CHINESE
1920,student1920,student1920@test.com,MATH
1921,student1921,student1921@test.com,HISTORY
1922,student1922,student1922@test.com,PPE
1923,student1923,student1923@test.com,COMPSCI
1924,student1924,student1924@test.com,EGR
1925,student1925,student1925@test.com,GLHLTH
1926,student1926,student1926@test.com,PUBPOL
1927,student1927,student1927@test.com,BME
1928,student1928,student1928@test.com,PUBPOL
1929,student1929,student1929@test.com,ECON
1930,student1930,student1930@test.com,PHYSICS
1931,student1931,student1931@test.com,PHIL
1932,student1932,student1932@test.com,CULANTH
1933,student1933,student1933@test.com,STA
1934,student1934,student1934@test.com,GLHLTH
1935,student1935,student1935@test.com,CHEM
1936,student1936,student1936@test.com,ENGLISH
1937,student1937,student1937@test.com,CULANTH
1938,student1938,student1938@test.com,EVANTH
1939,student1939,student1939@test.com,PPE
1940,student1940,student1940@test.com,EVANTH
1941,student1941,student1941@test.com,PHIL
1942,student1942,student1942@test.com,CHEM
1943,student1943,student1943@test.com,ECON
1944,student1944,student1944@test.com,ARTHIST
1945,student1945,student1945@test.com,RELIGION
1946,student1946,student1946@test.com,PHIL
1947,student1947,student1947@test.com,ARTHIST
1948,student1948,student1948@test.com,MATH
1949,student1949,student1949@test.com,PUBPOL
1950,student1950,student1950@test.com,HISTORY
1951,student1951,student1951@test.com,SPANISH
1952,student1952,student1952@test.com,STA
1953,student1953,student1953@test.com,PSY
1954,student1954,student1954@test.com,CHEM
1955,student1955,student1955@test.com,STA
1956,student1956,student1956@test.com,FRENCH
1957,student1957,student1957@test.com,PHYSICS
1958,student1958,student1958@test.com,EGR
1959,student1959,student1959@test.com,GLHLTH
1960,student1960,student1960@test.com,ECE
1961,student1961,student1961@test.com,COMPSCI
1962,student1962,student1962@test.com,BIOCHEM
1963,student1963,student1963@test.com,BME
1964,student1964,student1964@test.com,PSY
1965,student1965,student1965@test.com,SPANISH
1966,student1966,student1966@test.com,COMPSCI
1967,student1967,student1967@test.com,HISTORY
1968,student1968,student1968@test.com,GERMAN
1969,student1969,student1969@test.com,GERMAN
1970,student1970,student1970@test.com,CHINESE
1971,student1971,student1971@test.com,MUSIC
1972,student1972,student1972@test.com,PPE
1973,student1973,student1973@test.com,PPE
1974,student1974,student1974@test.com,GLHLTH
1975,student1975,student1975@test.com,BME
1976,student1976,student1976@test.com,SPANISH
1977,student1977,student1977@test.com,CHEM
1978,student1978,student1978@test.com,BIOCHEM
1979,student1979,student1979@test.com,SPANISH
1980,student1980,student1980@test.com,BIOCHEM
1981,student1981,student1981@test.com,STA
1982,student1982,student1982@test.com,MGRECON
1983,student1983,student1983@test.com,SPANISH
1984,student1984,student1984@test.com,ENGLISH
1985,student1985,student1985@test.com,NEUROSCI
1986,student1986,student1986@test.com,ECE
1987,student1987,student1987@test.com,EGR
1988,student1988,student1988@test.com,PHIL
1989,student1989,student1989@test.com,EDUC
1990,student1990,student1990@test.com,FRENCH
1991,student1991,student1991@test.com,CULANTH
1992,student1992,student1992@test.com,EVANTH
1993,student1993,student1993@test.com,GERMAN
1994,student1994,student1994@test.com,PHIL
1995,student1995,student1995@test.com,GLHLTH
1996,student1996,student1996@test.com,SPANISH
1997,student1997,student1997@test.com,EVANTH
1998,student1998,student1998@test.com,FRENCH
1999,student1999,student1999@test.com,ECON
2000,student2000,student2000@test.com,NEUROSCI
2001,student2001,student2001@test.com,MATH
2002,student2002,student2002@test.com,BIOCHEM
2003,student2003,student2003@test.com,CHEM
